Date,Open,High,Low,Close,Volume
2000-01-03,10.863974632497607,10.952299629509783,9.921841331034399,10.540116310119629,440100
2000-01-04,10.304583841665632,10.4812338503799,10.157375501070408,10.186817169189453,529100
2000-01-05,10.275149284050478,10.451799415008367,10.039615776106627,10.06905746459961,362400
2000-01-06,10.18682069609151,10.18682069609151,9.80407887803027,9.951287269592285,491100
2000-01-07,10.098496218859138,10.54012141793461,9.921846139228949,10.422354698181152,357000
2000-01-10,10.30458656810967,10.451794947654093,10.275144892200785,10.334028244018555,270200
2000-01-11,10.304585322118532,10.657885390305452,10.304585322118532,10.628443717956543,478700
2000-01-12,10.510679294752038,10.59900433084239,9.92184572081635,10.157379150390625,333100
2000-01-13,10.127935204139122,10.157376876244177,9.421335073617788,9.568543434143066,822600
2000-01-14,9.774636571547564,10.010169982910156,9.509661483764647,10.010169982910156,759200
2000-01-18,9.98073166980234,10.15738178785194,9.83352323809434,9.92184829711914,433200
2000-01-19,9.89240028583898,10.216258628530136,9.862958618321603,9.980725288391113,366200
2000-01-20,10.039613150397816,10.127938192776682,9.715754661675307,9.745196342468262,268600
2000-01-21,9.921839900702146,9.951281562128562,9.53909830215874,9.627423286437988,406600
2000-01-24,9.597986881088161,9.656870236186862,9.36245346069336,9.36245346069336,710800
2000-01-25,9.539103160184972,11.01118698120117,9.480219807344325,10.010169982910156,1474900
2000-01-26,9.951286630069507,10.069053335750803,9.509661483764647,10.010169982910156,877900
2000-01-27,10.098490715026855,10.540115673409954,9.921840731673615,10.098490715026855,1049800
2000-01-28,10.12793747169384,10.245704186480978,10.010170756906703,10.157379150390625,762300
2000-01-31,10.157378995141316,10.186820673388103,9.833520534426667,10.127937316894531,358900
2000-02-01,10.039613925275349,10.039613925275349,9.71575541155679,9.89240550994873,788700
2000-02-02,9.774637177933094,10.186820673388103,9.774637177933094,10.127937316894531,595900
2000-02-03,10.481237115531131,10.481237115531131,10.010170278878046,10.24570369720459,530600
2000-02-04,10.334025509784677,10.363467177903722,10.03960882859423,10.186817169189453,445700
2000-02-07,10.069051580345176,10.098493251632735,9.92184322390738,10.039609909057617,211900
2000-02-08,10.127937749154846,10.392912864685059,10.039612710644773,10.392912864685059,349700
2000-02-09,10.186820673388103,10.21626235163489,9.951287247413813,10.127937316894531,494500
2000-02-10,10.186819864474131,10.451794947654093,10.098494836747475,10.334028244018555,581700
2000-02-11,10.59900009800011,10.775650099633445,10.304583428611219,10.451791763305664,863500
2000-02-14,10.746215825731104,10.746215825731104,10.304590517824346,10.363473892211914,366100
2000-02-15,10.334028244018555,10.510678299471863,10.186819864474131,10.334028244018555,455800
2000-02-16,10.334028729077042,10.392912083658679,10.127936988041318,10.24570369720459,424000
2000-02-17,10.216262019913772,10.304587051786225,10.127936988041318,10.24570369720459,426500
2000-02-18,10.407971782069053,10.467107985376263,10.082722663879395,10.082722663879395,590400
2000-02-22,9.905313868789898,10.053154374294225,9.727905262184706,10.02358627319336,423700
2000-02-23,9.905316062357233,10.407973892387302,9.905316062357233,10.289701461791992,378300
2000-02-24,10.319268408663932,10.40797272163239,9.668770113561909,10.37840461730957,508300
2000-02-25,10.378410138581929,10.378410138581929,9.934888337787829,10.112297058105469,425700
2000-02-28,9.934881969890764,10.02358627319336,9.757473363285571,10.02358627319336,460900
2000-02-29,10.02358627319336,10.230562980899418,9.905313868789898,10.02358627319336,312200
2000-03-01,10.05315995711601,10.05315995711601,9.875751251990435,9.964455604553223,273400
2000-03-02,10.053155718470466,10.112291928579115,9.757474667927216,9.994019508361816,1622000
2000-03-03,9.816612584250313,10.31927045754024,9.787044474056788,9.934885025024414,418000
2000-03-06,9.816615016948575,10.05315995711601,9.668774429343928,9.964455604553223,374300
2000-03-07,9.846177101135254,10.112289995760532,9.757472802926829,9.846177101135254,507800
2000-03-08,9.72790770174852,9.934884461360191,9.639203376200662,9.905316352844238,328200
2000-03-09,9.934878602319834,10.378399968494827,9.846174329084835,10.141855239868164,553100
2000-03-10,9.9940203485678,10.467110069210063,9.96445224102766,10.437541961669922,361800
2000-03-13,10.200999352064999,10.437544264576651,10.11229500987313,10.407976150512695,548600
2000-03-14,10.289702639372452,10.407975083503171,10.171430195241735,10.200998306274414,309900
2000-03-15,10.08272117561018,10.52624263494787,9.99401688374264,10.496674537658691,505400
2000-03-16,10.821924949979415,11.531559372928884,10.703652546154503,11.501991271972656,644800
2000-03-17,10.407974163691204,11.442857958376408,10.407974163691204,11.354153633117676,873600
2000-03-20,11.235877393366216,11.295013590173408,10.496674933276335,10.762787818908691,446600
2000-03-21,10.881059448575712,10.910627544903365,10.526242292643897,10.82192325592041,334700
2000-03-22,11.028905136520798,11.028905136520798,10.526247261665963,10.940200805664062,395600
2000-03-23,10.821927681565285,11.383721741537254,10.6740871394674,11.354153633117676,447600
2000-03-24,11.354153977226964,11.531562633121137,11.206313430648489,11.472426414489746,485100
2000-03-27,11.472425219988581,11.797674388596505,11.472425219988581,11.708970069885254,387300
2000-03-28,11.827241328724645,12.063786155299137,11.797673225402832,11.797673225402832,421900
2000-03-29,11.679403179699612,11.82724372627809,11.354153977226964,11.472426414489746,567900
2000-03-30,11.472422790527345,11.768103790283204,11.442854690551759,11.679399490356445,352800
